,0
16993,3
16994,3
16995,3
16996,1
16997,3
16998,3
16999,3
17000,7
17001,1
17002,7
17003,7
17004,1
17005,8
17006,4
17007,0
17008,4
17009,2
17010,4
17011,4
17012,4
17013,3
17014,7
17015,6
17016,0
17017,7
17018,0
17019,2
17020,1
17021,7
17022,1
17023,1
17024,1
17025,7
17026,5
17027,8
17028,3
17029,3
17030,3
17031,4
17032,6
17033,7
17034,3
17035,1
17036,3
17037,7
17038,7
17039,0
17040,7
17041,3
17042,7
17043,7
17044,0
17045,7
17046,7
17047,8
17048,2
17049,1
17050,1
17051,7
17052,8
17053,3
17054,7
17055,3
17056,1
17057,3
17058,3
17059,1
17060,3
17061,7
17062,7
17063,2
17064,3
17065,3
17066,2
17067,3
17068,3
17069,3
17070,5
17071,7
17072,3
17073,0
17074,2
17075,1
17076,1
17077,8
17078,2
17079,7
17080,1
17081,1
17082,1
17083,1
17084,2
17085,6
17086,1
17087,0
17088,8
17089,0
17090,8
17091,3
17092,8
17093,8
17094,1
17095,8
17096,8
17097,8
17098,0
17099,8
17100,0
17101,0
17102,2
17103,8
17104,1
17105,2
17106,8
17107,3
17108,1
17109,1
17110,2
17111,1
17112,0
17113,0
17114,8
17115,4
17116,8
17117,5
17118,8
17119,2
17120,2
17121,1
17122,8
17123,8
17124,8
17125,8
17126,4
17127,8
17128,1
17129,8
17130,0
17131,1
17132,4
17133,8
17134,8
17135,2
17136,5
17137,2
17138,0
17139,1
17140,8
17141,1
17142,8
17143,8
17144,3
17145,3
17146,3
17147,5
17148,8
17149,0
17150,8
17151,8
17152,8
17153,0
17154,4
17155,0
17156,8
17157,8
17158,1
17159,2
17160,8
17161,2
17162,5
17163,1
17164,5
17165,1
17166,8
17167,4
17168,8
17169,2
17170,5
17171,8
17172,1
17173,8
17174,1
17175,2
17176,8
17177,1
17178,8
17179,8
17180,8
17181,8
17182,2
17183,1
17184,4
17185,4
17186,2
17187,1
17188,1
17189,2
17190,3
17191,2
17192,2
17193,3
17194,8
17195,2
17196,1
17197,8
17198,1
17199,8
17200,6
17201,8
17202,1
17203,3
17204,1
17205,0
17206,3
17207,8
17208,1
17209,3
17210,1
17211,3
17212,2
17213,2
17214,4
17215,3
17216,1
17217,8
17218,0
17219,2
17220,2
17221,1
17222,1
17223,1
17224,3
17225,3
17226,4
17227,1
17228,8
17229,8
17230,1
17231,1
17232,3
17233,1
17234,3
17235,3
17236,8
17237,2
17238,1
17239,1
17240,1
17241,2
17242,2
17243,2
17244,8
17245,8
17246,1
17247,0
17248,1
17249,1
17250,2
17251,4
17252,1
17253,1
17254,1
17255,0
17256,1
17257,3
17258,2
17259,8
17260,4
17261,3
17262,6
17263,6
17264,1
17265,1
17266,4
17267,8
17268,2
17269,3
17270,2
17271,8
17272,4
17273,3
17274,2
17275,6
17276,1
17277,8
17278,2
17279,1
17280,4
17281,1
17282,1
17283,2
17284,2
17285,1
17286,1
17287,1
17288,1
17289,2
17290,1
17291,1
17292,1
17293,1
17294,1
17295,1
17296,8
17297,1
17298,1
17299,1
17300,2
17301,1
17302,1
17303,7
17304,1
17305,1
17306,2
17307,1
17308,1
17309,8
17310,1
17311,1
17312,1
17313,2
17314,1
17315,1
17316,1
17317,8
17318,4
17319,1
17320,8
17321,1
17322,0
17323,7
17324,1
17325,0
17326,1
17327,2
17328,1
17329,0
17330,6
17331,1
17332,2
17333,1
17334,1
17335,2
17336,1
17337,1
17338,1
17339,1
17340,1
17341,1
17342,1
17343,1
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17351,8
17352,1
17353,1
17354,1
17355,1
17356,1
17357,1
17358,1
17359,3
17360,1
17361,3
17362,1
17363,1
17364,0
17365,1
17366,1
17367,2
17368,1
17369,1
17370,1
17371,3
17372,1
17373,0
17374,1
17375,0
17376,1
17377,1
17378,1
17379,0
17380,1
17381,3
17382,1
17383,1
17384,1
17385,1
17386,6
17387,6
17388,6
17389,8
17390,6
17391,6
17392,0
17393,6
17394,6
17395,0
17396,8
17397,6
17398,1
17399,6
17400,6
17401,3
17402,6
17403,6
17404,6
17405,1
17406,6
17407,1
17408,6
17409,8
17410,6
17411,6
17412,6
17413,2
17414,6
17415,6
17416,8
17417,6
17418,6
17419,6
17420,6
17421,8
17422,6
17423,6
17424,1
17425,6
17426,6
17427,6
17428,6
17429,6
17430,3
17431,6
17432,5
17433,2
17434,6
17435,6
17436,6
17437,6
17438,3
17439,6
17440,6
17441,6
17442,6
17443,6
17444,6
17445,6
17446,1
17447,0
17448,3
17449,5
17450,3
17451,1
17452,8
17453,6
17454,6
17455,6
17456,3
17457,6
17458,8
17459,1
17460,6
17461,1
17462,2
17463,6
17464,0
17465,6
17466,8
17467,8
17468,6
17469,1
17470,5
17471,6
17472,6
17473,1
17474,1
17475,6
17476,6
17477,6
17478,6
17479,2
17480,6
17481,6
17482,3
17483,6
17484,2
17485,1
17486,3
17487,1
17488,1
17489,2
17490,3
17491,3
17492,2
17493,2
17494,2
17495,1
17496,2
17497,2
17498,1
17499,2
17500,2
17501,2
17502,3
17503,2
17504,1
17505,4
17506,6
17507,1
17508,1
17509,3
17510,1
17511,1
17512,1
17513,2
17514,2
17515,6
17516,1
17517,2
17518,0
17519,0
17520,0
17521,2
17522,4
17523,3
17524,5
17525,8
17526,2
17527,3
17528,2
17529,3
17530,3
17531,1
17532,5
17533,2
17534,1
17535,1
17536,1
17537,2
17538,1
17539,3
17540,1
17541,2
17542,1
17543,2
17544,2
17545,1
17546,1
17547,0
17548,4
17549,3
17550,4
17551,1
17552,2
17553,1
17554,1
17555,4
17556,1
17557,1
17558,1
17559,2
17560,8
17561,1
17562,0
17563,2
17564,2
17565,1
17566,1
17567,2
17568,3
17569,2
17570,1
17571,2
17572,1
17573,2
17574,2
17575,2
17576,0
17577,2
17578,1
17579,2
17580,8
17581,4
17582,2
17583,2
17584,2
17585,1
17586,5
17587,5
17588,7
17589,5
17590,5
17591,8
17592,5
17593,5
17594,5
17595,5
17596,4
17597,5
17598,5
17599,5
17600,5
17601,5
17602,5
17603,5
17604,5
17605,5
17606,5
17607,5
17608,5
17609,5
17610,2
17611,5
17612,5
17613,5
17614,2
17615,1
17616,1
17617,5
17618,5
17619,5
17620,6
17621,5
17622,5
17623,2
17624,2
17625,5
17626,5
17627,5
17628,3
17629,5
17630,6
17631,5
17632,5
17633,5
17634,5
17635,5
17636,5
17637,5
17638,5
17639,6
17640,5
17641,5
17642,5
17643,6
17644,5
17645,4
17646,5
17647,5
17648,5
17649,6
17650,5
17651,5
17652,5
17653,5
17654,5
17655,5
17656,2
17657,6
17658,0
17659,7
17660,2
17661,5
17662,5
17663,5
17664,0
17665,5
17666,5
17667,2
17668,6
17669,5
17670,2
17671,0
17672,1
17673,5
17674,5
17675,5
17676,5
17677,6
17678,5
17679,3
17680,5
17681,7
17682,5
17683,5
17684,8
17685,6
17686,4
17687,3
17688,1
17689,1
17690,1
17691,1
17692,2
17693,1
17694,2
17695,2
17696,1
17697,0
17698,1
17699,1
17700,1
17701,1
17702,2
17703,1
17704,2
17705,2
17706,1
17707,0
17708,3
17709,1
17710,2
17711,1
17712,1
17713,2
17714,2
17715,2
17716,3
17717,1
17718,1
17719,2
17720,2
17721,1
17722,1
17723,2
17724,2
17725,4
17726,2
17727,1
17728,1
17729,4
17730,3
17731,2
17732,2
17733,1
17734,5
17735,1
17736,1
17737,2
17738,8
17739,2
17740,2
17741,1
17742,1
17743,2
17744,2
17745,1
17746,4
17747,2
17748,1
17749,2
17750,4
17751,4
17752,1
17753,8
17754,7
17755,0
17756,2
17757,2
17758,4
17759,2
17760,1
17761,2
17762,1
17763,1
17764,8
17765,1
17766,2
17767,1
17768,2
17769,1
17770,8
17771,1
17772,1
17773,2
17774,4
17775,1
17776,8
17777,2
17778,1
17779,0
17780,1
17781,1
17782,1
17783,2
17784,8
17785,1
17786,2
17787,1
17788,1
17789,1
17790,8
17791,2
17792,2
17793,1
17794,1
17795,2
17796,0
17797,4
17798,1
17799,2
17800,1
17801,1
17802,1
17803,0
17804,5
17805,3
17806,0
17807,1
17808,1
17809,1
17810,2
17811,2
17812,2
17813,1
17814,8
17815,3
17816,8
17817,2
17818,8
17819,5
17820,8
17821,8
17822,2
17823,3
17824,8
17825,2
17826,8
17827,5
17828,5
17829,8
17830,0
17831,8
17832,8
17833,8
17834,8
17835,8
17836,3
17837,1
17838,8
17839,2
17840,1
17841,8
17842,1
17843,1
17844,1
17845,2
17846,8
17847,8
17848,2
17849,8
17850,1
17851,5
17852,8
17853,4
17854,5
17855,3
17856,4
17857,0
17858,5
17859,1
17860,1
17861,1
17862,8
17863,1
17864,1
17865,3
17866,1
17867,8
17868,0
17869,8
17870,1
17871,0
17872,3
17873,1
17874,3
17875,8
17876,0
17877,8
17878,8
17879,2
17880,2
17881,5
17882,3
17883,1
17884,8
17885,3
17886,6
17887,1
17888,1
17889,2
17890,2
17891,1
17892,2
17893,2
17894,3
17895,2
17896,8
17897,8
17898,3
17899,2
17900,3
17901,2
17902,1
17903,8
17904,2
17905,2
17906,8
17907,3
17908,1
17909,1
17910,8
17911,2
17912,8
17913,3
17914,5
17915,2
17916,3
17917,1
17918,8
17919,2
17920,2
17921,1
17922,2
17923,3
17924,3
17925,1
17926,1
17927,8
17928,0
17929,0
17930,2
17931,6
17932,1
17933,3
17934,2
17935,1
17936,8
17937,6
17938,3
17939,0
17940,2
17941,2
17942,1
17943,0
17944,2
17945,2
17946,2
17947,3
17948,1
17949,2
17950,8
17951,1
17952,1
17953,3
17954,2
17955,0
17956,6
17957,6
17958,3
17959,3
17960,8
17961,6
17962,8
17963,3
17964,3
17965,1
17966,3
17967,8
17968,3
17969,8
17970,2
17971,2
17972,2
17973,3
17974,2
17975,3
17976,1
17977,1
17978,8
17979,8
17980,1
17981,2
17982,2
17983,1
17984,1
17985,1
17986,1
17987,1
17988,1
17989,1
17990,1
17991,1
17992,4
17993,1
17994,1
17995,5
17996,3
17997,8
17998,7
17999,5
18000,5
18001,3
18002,3
18003,5
18004,5
18005,5
18006,3
18007,5
18008,4
18009,3
18010,5
18011,1
18012,3
18013,3
18014,5
18015,8
18016,3
18017,2
18018,2
18019,5
18020,2
18021,8
18022,8
18023,5
18024,5
18025,3
18026,3
18027,6
18028,8
18029,1
18030,5
18031,5
18032,6
18033,3
18034,2
18035,6
18036,5
18037,5
18038,3
18039,2
18040,3
18041,3
18042,5
18043,6
18044,8
18045,5
18046,5
18047,3
18048,6
18049,5
18050,3
18051,5
18052,5
18053,5
18054,3
18055,8
18056,2
18057,5
18058,1
18059,6
18060,0
18061,3
18062,5
18063,5
18064,5
18065,5
18066,6
18067,1
18068,2
18069,1
18070,2
18071,3
18072,2
18073,0
18074,5
18075,4
18076,2
18077,1
18078,1
18079,8
18080,7
18081,2
18082,1
18083,8
18084,1
18085,8
18086,2
18087,8
18088,3
18089,2
18090,2
18091,0
18092,1
18093,4
18094,1
18095,1
18096,1
18097,8
18098,4
18099,3
18100,2
18101,2
18102,1
18103,0
18104,2
18105,6
18106,1
18107,2
18108,1
18109,4
18110,2
18111,2
18112,1
18113,2
18114,1
18115,3
18116,4
18117,8
18118,2
18119,2
18120,2
18121,8
18122,4
18123,1
18124,0
18125,2
18126,2
18127,3
18128,1
18129,2
18130,0
18131,6
18132,1
18133,2
18134,1
18135,4
18136,1
18137,8
18138,1
18139,2
18140,8
18141,2
18142,1
18143,1
18144,2
18145,2
18146,1
18147,1
18148,1
18149,1
18150,2
18151,2
18152,2
18153,2
18154,8
18155,1
18156,2
18157,1
18158,1
18159,2
18160,1
18161,1
18162,8
18163,2
18164,4
18165,1
18166,2
18167,1
18168,3
18169,2
18170,2
18171,4
18172,2
18173,1
18174,1
18175,1
18176,2
18177,1
18178,2
18179,1
18180,1
18181,2
18182,3
18183,3
18184,1
18185,2
18186,8
18187,4
18188,0
18189,0
18190,1
18191,8
18192,0
18193,1
18194,1
18195,8
18196,8
18197,1
18198,8
18199,8
18200,8
18201,8
18202,8
18203,8
18204,8
18205,1
18206,8
18207,1
18208,1
18209,0
18210,8
18211,1
18212,1
18213,8
18214,8
18215,5
18216,8
18217,8
18218,8
18219,8
18220,8
18221,8
18222,8
18223,1
18224,8
18225,8
18226,1
18227,8
18228,8
18229,8
18230,8
18231,8
18232,8
18233,8
18234,8
18235,8
18236,8
18237,8
18238,8
18239,8
18240,8
18241,8
18242,5
18243,2
18244,8
18245,8
18246,5
18247,8
18248,8
18249,8
18250,8
18251,8
18252,8
18253,8
18254,8
18255,8
18256,5
18257,8
18258,8
18259,8
18260,8
18261,8
18262,8
18263,8
18264,8
18265,8
18266,8
18267,8
18268,8
18269,5
18270,8
18271,8
18272,8
18273,8
18274,5
18275,8
18276,8
18277,8
18278,8
18279,8
18280,8
18281,8
18282,7
18283,0
18284,8
18285,8
18286,2
18287,2
18288,2
18289,2
18290,2
18291,2
18292,2
18293,2
18294,2
18295,8
18296,2
18297,2
18298,2
18299,2
18300,2
18301,2
18302,2
18303,2
18304,2
18305,2
18306,2
18307,2
18308,2
18309,0
18310,2
18311,2
18312,2
18313,2
18314,2
18315,2
18316,2
18317,2
18318,2
18319,2
18320,2
18321,2
18322,2
18323,2
18324,2
18325,2
18326,2
18327,2
18328,2
18329,2
18330,2
18331,2
18332,2
18333,2
18334,2
18335,2
18336,2
18337,2
18338,2
18339,2
18340,2
18341,2
18342,2
18343,2
18344,2
18345,2
18346,2
18347,2
18348,2
18349,2
18350,2
18351,2
18352,2
18353,2
18354,2
18355,2
18356,2
18357,2
18358,2
18359,0
18360,2
18361,2
18362,2
18363,2
18364,2
18365,2
18366,1
18367,1
18368,2
18369,2
18370,2
18371,2
18372,0
18373,2
18374,2
18375,2
18376,2
18377,2
18378,2
18379,2
18380,2
18381,2
18382,2
18383,2
18384,2
18385,2
18386,1
18387,3
18388,1
18389,0
18390,1
18391,2
18392,1
18393,4
18394,0
18395,2
18396,1
18397,1
18398,1
18399,2
18400,1
18401,4
18402,0
18403,2
18404,2
18405,1
18406,4
18407,1
18408,1
18409,8
18410,8
18411,0
18412,1
18413,2
18414,1
18415,0
18416,2
18417,3
18418,3
18419,2
18420,0
18421,0
18422,1
18423,4
18424,7
18425,5
18426,3
18427,2
18428,1
18429,1
18430,2
18431,6
18432,0
18433,2
18434,0
18435,6
18436,3
18437,6
18438,6
18439,6
18440,0
18441,6
18442,1
18443,3
18444,1
18445,4
18446,1
18447,1
18448,1
18449,1
18450,1
18451,1
18452,1
18453,1
18454,3
18455,1
18456,8
18457,2
18458,6
18459,2
18460,0
18461,2
18462,1
18463,3
18464,3
18465,6
18466,0
18467,0
18468,6
18469,0
18470,1
18471,1
18472,0
18473,0
18474,2
18475,6
18476,4
18477,5
18478,0
18479,0
18480,0
18481,0
18482,2
18483,8
18484,8
18485,8
18486,0
18487,1
18488,1
18489,2
18490,1
18491,8
18492,4
18493,1
18494,6
18495,1
18496,2
18497,1
18498,2
18499,2
18500,1
18501,1
18502,1
18503,1
18504,1
18505,1
18506,8
18507,8
18508,2
18509,1
18510,1
18511,1
18512,2
18513,4
18514,1
18515,1
18516,1
18517,0
18518,3
18519,1
18520,2
18521,1
18522,4
18523,1
18524,2
18525,1
18526,2
18527,1
18528,1
18529,1
18530,2
18531,1
18532,1
18533,2
18534,2
18535,2
18536,2
18537,2
18538,1
18539,6
18540,4
18541,2
18542,1
18543,1
18544,4
18545,1
18546,2
18547,2
18548,3
18549,0
18550,3
18551,2
18552,0
18553,2
18554,3
18555,1
18556,2
18557,1
18558,8
18559,1
18560,8
18561,8
18562,3
18563,3
18564,2
18565,7
18566,7
18567,6
18568,0
18569,2
18570,1
18571,2
18572,1
18573,1
18574,2
18575,1
18576,2
18577,2
18578,1
18579,1
18580,1
18581,1
18582,0
18583,1
18584,1
18585,1
18586,2
18587,1
18588,2
18589,2
18590,2
18591,8
18592,1
18593,2
18594,0
18595,2
18596,2
18597,2
18598,2
18599,8
18600,2
18601,2
18602,0
18603,8
18604,2
18605,2
18606,2
18607,6
18608,1
18609,2
18610,2
18611,2
18612,2
18613,2
18614,2
18615,1
18616,1
18617,3
18618,2
18619,8
18620,2
18621,2
18622,2
18623,2
18624,1
18625,2
18626,3
18627,2
18628,2
18629,3
18630,8
18631,4
18632,2
18633,2
18634,1
18635,2
18636,2
18637,8
18638,1
18639,2
18640,8
18641,2
18642,2
18643,8
18644,2
18645,2
18646,2
18647,2
18648,2
18649,4
18650,1
18651,6
18652,6
18653,2
18654,3
18655,8
18656,2
18657,6
18658,2
18659,2
18660,0
18661,6
18662,2
18663,2
18664,0
18665,1
18666,2
18667,3
18668,2
18669,2
18670,3
18671,6
18672,2
18673,8
18674,2
18675,3
18676,8
18677,2
18678,8
18679,2
18680,0
18681,1
18682,2
18683,2
18684,6
18685,2
18686,1
18687,2
18688,6
18689,4
18690,2
18691,2
18692,1
18693,1
18694,1
18695,1
18696,0
18697,1
18698,2
18699,1
18700,1
18701,3
18702,3
18703,0
18704,0
18705,0
18706,0
18707,1
18708,5
18709,4
18710,0
18711,0
18712,0
18713,0
18714,8
18715,1
18716,1
18717,8
18718,0
18719,2
18720,2
18721,0
18722,3
18723,3
18724,0
18725,2
18726,2
18727,2
18728,1
18729,1
18730,1
18731,2
18732,4
18733,1
18734,2
18735,2
18736,5
18737,0
18738,7
18739,7
18740,2
18741,3
18742,1
18743,2
18744,0
18745,2
18746,2
18747,0
18748,1
18749,8
18750,1
18751,3
18752,8
18753,2
18754,2
18755,6
18756,8
18757,8
18758,2
18759,1
18760,2
18761,0
18762,1
18763,2
18764,0
18765,2
18766,2
18767,5
18768,1
18769,1
18770,0
18771,2
18772,1
18773,3
18774,2
18775,2
18776,0
18777,0
18778,4
18779,3
18780,8
18781,2
18782,1
18783,8
18784,8
18785,2
18786,4
18787,4
18788,4
18789,4
18790,2
18791,2
18792,4
18793,4
18794,4
18795,4
18796,4
18797,4
18798,4
18799,4
18800,4
18801,1
18802,4
18803,4
18804,4
18805,4
18806,4
18807,4
18808,4
18809,4
18810,4
18811,4
18812,4
18813,8
18814,4
18815,4
18816,1
18817,3
18818,4
18819,4
18820,4
18821,3
18822,4
18823,1
18824,4
18825,1
18826,4
18827,1
18828,4
18829,4
18830,4
18831,4
18832,4
18833,4
18834,4
18835,4
18836,4
18837,8
18838,4
18839,4
18840,6
18841,0
18842,4
18843,4
18844,1
18845,4
18846,4
18847,4
18848,4
18849,4
18850,1
18851,4
18852,4
18853,4
18854,2
18855,4
18856,4
18857,4
18858,4
18859,4
18860,4
18861,4
18862,1
18863,1
18864,4
18865,8
18866,4
18867,4
18868,4
18869,4
18870,1
18871,1
18872,4
18873,8
18874,4
18875,4
18876,4
18877,4
18878,4
18879,2
18880,1
18881,4
18882,4
18883,4
18884,4
18885,3
18886,6
18887,6
18888,6
18889,6
18890,6
18891,6
18892,6
18893,6
18894,6
18895,6
18896,6
18897,6
18898,6
18899,6
18900,6
18901,6
18902,6
18903,6
18904,8
18905,6
18906,6
18907,7
18908,6
18909,7
18910,7
18911,6
18912,7
18913,7
18914,6
18915,8
18916,6
18917,7
18918,7
18919,6
18920,6
18921,6
18922,6
18923,6
18924,6
18925,6
18926,0
18927,8
18928,7
18929,7
18930,7
18931,6
18932,7
18933,7
18934,7
18935,7
18936,7
18937,5
18938,7
18939,7
18940,6
18941,6
18942,7
18943,7
18944,5
18945,6
18946,7
18947,7
18948,6
18949,6
18950,6
18951,6
18952,2
18953,6
18954,8
18955,6
18956,6
18957,7
18958,7
18959,5
18960,6
18961,1
18962,0
18963,8
18964,7
18965,7
18966,2
18967,6
18968,8
18969,6
18970,7
18971,6
18972,6
18973,7
18974,7
18975,7
18976,5
18977,6
18978,6
18979,6
18980,7
18981,6
18982,6
18983,7
18984,7
18985,6
18986,2
18987,2
18988,2
18989,2
18990,2
18991,2
18992,2
18993,8
18994,2
18995,3
18996,2
18997,8
18998,2
18999,8
19000,2
19001,7
19002,2
19003,2
19004,8
19005,2
19006,3
19007,2
19008,8
19009,2
19010,2
19011,2
19012,2
19013,2
19014,2
19015,2
19016,2
19017,2
19018,2
19019,2
19020,8
19021,2
19022,2
19023,2
19024,2
19025,8
19026,3
19027,2
19028,2
19029,8
19030,8
19031,2
19032,2
19033,2
19034,8
19035,2
19036,2
19037,1
19038,2
19039,2
19040,2
19041,2
19042,2
19043,2
19044,5
19045,2
19046,2
19047,2
19048,2
19049,2
19050,2
19051,2
19052,2
19053,8
19054,8
19055,1
19056,8
19057,8
19058,2
19059,2
19060,2
19061,2
19062,1
19063,1
19064,8
19065,2
19066,2
19067,2
19068,2
19069,2
19070,8
19071,2
19072,0
19073,2
19074,1
19075,8
19076,2
19077,8
19078,2
19079,2
19080,2
19081,8
19082,1
19083,8
19084,8
19085,1
19086,1
19087,0
19088,2
19089,3
19090,2
19091,1
19092,5
19093,1
19094,1
19095,2
19096,2
19097,2
19098,1
19099,1
19100,1
19101,1
19102,1
19103,1
19104,1
19105,4
19106,2
19107,1
19108,2
19109,2
19110,1
19111,0
19112,1
19113,1
19114,2
19115,0
19116,0
19117,1
19118,0
19119,0
19120,5
19121,2
19122,2
19123,7
19124,2
19125,2
19126,4
19127,4
19128,0
19129,0
19130,2
19131,8
19132,2
19133,2
19134,7
19135,1
19136,4
19137,2
19138,2
19139,2
19140,1
19141,0
19142,2
19143,1
19144,1
19145,0
19146,2
19147,8
19148,2
19149,3
19150,2
19151,2
19152,0
19153,1
19154,1
19155,2
19156,1
19157,2
19158,8
19159,1
19160,2
19161,4
19162,2
19163,1
19164,1
19165,2
19166,2
19167,1
19168,2
19169,1
19170,1
19171,3
19172,2
19173,2
19174,2
19175,2
19176,2
19177,8
19178,1
19179,1
19180,2
19181,2
19182,1
19183,2
19184,1
19185,1
19186,8
19187,1
19188,6
19189,6
19190,3
19191,2
19192,1
19193,1
19194,2
19195,1
19196,2
19197,1
19198,1
19199,8
19200,1
19201,8
19202,2
19203,8
19204,6
19205,8
19206,0
19207,6
19208,2
19209,8
19210,6
19211,6
19212,6
19213,1
19214,2
19215,8
19216,8
19217,2
19218,1
19219,2
19220,2
19221,1
19222,1
19223,8
19224,8
19225,8
19226,6
19227,4
19228,1
19229,8
19230,8
19231,2
19232,8
19233,2
19234,2
19235,2
19236,1
19237,0
19238,8
19239,8
19240,5
19241,1
19242,3
19243,6
19244,5
19245,8
19246,6
19247,8
19248,6
19249,6
19250,8
19251,3
19252,6
19253,6
19254,2
19255,1
19256,6
19257,6
19258,6
19259,5
19260,0
19261,7
19262,2
19263,6
19264,6
19265,1
19266,8
19267,8
19268,2
19269,2
19270,2
19271,4
19272,6
19273,6
19274,2
19275,5
19276,1
19277,1
19278,8
19279,1
19280,1
19281,2
19282,8
19283,8
19284,3
19285,2
19286,1
19287,5
19288,1
19289,5
19290,8
19291,1
19292,2
19293,1
19294,4
19295,4
19296,2
19297,4
19298,8
19299,4
19300,4
19301,6
19302,0
19303,0
19304,3
19305,3
19306,4
19307,1
19308,4
19309,1
19310,1
19311,2
19312,4
19313,8
19314,2
19315,1
19316,1
19317,3
19318,8
19319,8
19320,4
19321,4
19322,4
19323,0
19324,2
19325,4
19326,1
19327,4
19328,2
19329,4
19330,1
19331,1
19332,4
19333,1
19334,4
19335,4
19336,8
19337,4
19338,7
19339,2
19340,3
19341,3
19342,5
19343,1
19344,4
19345,4
19346,4
19347,3
19348,3
19349,3
19350,3
19351,8
19352,4
19353,2
19354,1
19355,1
19356,0
19357,8
19358,4
19359,8
19360,4
19361,4
19362,4
19363,4
19364,3
19365,1
19366,8
19367,3
19368,6
19369,8
19370,4
19371,2
19372,4
19373,1
19374,8
19375,8
19376,4
19377,8
19378,5
19379,4
19380,8
19381,1
19382,1
19383,2
19384,1
19385,2
19386,8
19387,2
19388,1
19389,1
19390,0
19391,0
19392,6
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,2
19400,0
19401,0
19402,0
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,2
19411,0
19412,1
19413,0
19414,2
19415,1
19416,0
19417,0
19418,1
19419,0
19420,1
19421,0
19422,0
19423,0
19424,1
19425,0
19426,0
19427,0
19428,0
19429,0
19430,2
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,8
19438,0
19439,8
19440,0
19441,8
19442,0
19443,0
19444,5
19445,8
19446,0
19447,5
19448,8
19449,8
19450,8
19451,0
19452,0
19453,0
19454,0
19455,2
19456,2
19457,6
19458,4
19459,0
19460,6
19461,2
19462,6
19463,0
19464,0
19465,6
19466,1
19467,0
19468,2
19469,2
19470,1
19471,0
19472,1
19473,6
19474,0
19475,0
19476,0
19477,0
19478,1
19479,0
19480,0
19481,0
19482,6
19483,0
19484,0
19485,0
19486,2
19487,2
19488,3
19489,3
19490,3
19491,8
19492,3
19493,8
19494,1
19495,4
19496,1
19497,4
19498,1
19499,2
19500,1
19501,2
19502,1
19503,2
19504,3
19505,1
19506,2
19507,3
19508,2
19509,4
19510,2
19511,0
19512,2
19513,8
19514,0
19515,6
19516,8
19517,1
19518,1
19519,1
19520,5
19521,2
19522,2
19523,8
19524,1
19525,1
19526,2
19527,2
19528,4
19529,2
19530,2
19531,8
19532,1
19533,2
19534,2
19535,0
19536,1
19537,2
19538,4
19539,1
19540,1
19541,1
19542,6
19543,0
19544,1
19545,1
19546,2
19547,1
19548,2
19549,2
19550,6
19551,1
19552,3
19553,1
19554,1
19555,6
19556,1
19557,8
19558,6
19559,1
19560,6
19561,1
19562,6
19563,1
19564,1
19565,4
19566,1
19567,1
19568,6
19569,4
19570,2
19571,6
19572,1
19573,1
19574,4
19575,1
19576,6
19577,1
19578,1
19579,1
19580,3
19581,7
19582,6
19583,1
19584,1
19585,4
19586,2
19587,1
19588,1
19589,2
19590,4
19591,1
19592,2
19593,8
19594,2
19595,1
19596,3
19597,8
19598,8
19599,1
19600,2
19601,8
19602,8
19603,8
19604,5
19605,2
19606,2
19607,4
19608,2
19609,8
19610,2
19611,8
19612,5
19613,1
19614,8
19615,2
19616,8
19617,8
19618,3
19619,8
19620,1
19621,8
19622,1
19623,3
19624,4
19625,1
19626,0
19627,8
19628,8
19629,2
19630,0
19631,2
19632,5
19633,2
19634,1
19635,2
19636,1
19637,2
19638,4
19639,0
19640,3
19641,1
19642,8
19643,8
19644,8
19645,2
19646,8
19647,2
19648,8
19649,2
19650,8
19651,1
19652,2
19653,5
19654,1
19655,2
19656,8
19657,0
19658,2
19659,8
19660,2
19661,4
19662,4
19663,8
19664,5
19665,8
19666,4
19667,1
19668,3
19669,8
19670,2
19671,3
19672,2
19673,8
19674,8
19675,1
19676,2
19677,1
19678,2
19679,2
19680,2
19681,3
19682,1
19683,1
19684,1
19685,1
19686,1
19687,0
19688,6
19689,1
19690,6
19691,3
19692,3
19693,2
19694,3
19695,8
19696,2
19697,2
19698,1
19699,1
19700,4
19701,4
19702,3
19703,1
19704,1
19705,1
19706,1
19707,1
19708,2
19709,2
19710,3
19711,1
19712,1
19713,4
19714,1
19715,2
19716,4
19717,4
19718,5
19719,1
19720,3
19721,3
19722,2
19723,1
19724,0
19725,1
19726,2
19727,3
19728,3
19729,3
19730,3
19731,2
19732,1
19733,1
19734,1
19735,8
19736,3
19737,1
19738,1
19739,4
19740,0
19741,8
19742,1
19743,1
19744,8
19745,2
19746,1
19747,1
19748,1
19749,2
19750,1
19751,4
19752,2
19753,4
19754,2
19755,3
19756,6
19757,1
19758,2
19759,3
19760,2
19761,2
19762,1
19763,1
19764,6
19765,1
19766,8
19767,1
19768,1
19769,1
19770,2
19771,1
19772,1
19773,2
19774,8
19775,1
19776,1
19777,4
19778,1
19779,6
19780,1
19781,2
19782,8
19783,1
19784,8
19785,8
19786,1
19787,2
19788,8
19789,8
19790,1
19791,1
